client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,weight_location,weight_property_type,preferred_rooms,weight_rooms,preferred_schools_nearby,weight_schools_nearby,preferred_hospitals_nearby,weight_hospitals_nearby,preferred_parks_nearby,weight_parks_nearby,preferred_public_transport_score,weight_public_transport_score
CLT0665,Tlemcen,6316227,7919507,77,156,studio,single,True,0.1,0.83,3,0.58,3,0.91,5,0.88,1,0.69,3,0.25
CLT0666,Djelfa,7384352,9198693,70,104,apartment,single,False,0.15,0.71,1,1.0,3,0.78,4,0.1,1,0.42,4,0.43
CLT0667,Ain Temouchent,9688458,15988137,86,113,apartment,married,True,0.25,0.11,5,0.86,5,0.01,4,0.06,1,0.65,2,0.49
CLT0668,Mila,6192677,9902599,81,160,apartment,divorced,False,0.16,0.84,1,0.52,3,0.06,0,0.13,5,0.31,10,0.14
CLT0669,Tindouf,11635400,18072082,98,119,villa,married,True,0.19,0.67,2,0.06,2,0.23,2,0.06,5,0.61,9,0.67
CLT0670,Skikda,5715204,7704417,77,163,studio,married,True,0.29,0.7,1,0.83,4,0.13,1,0.85,5,0.52,1,0.6
CLT0671,Ouargla,9306341,13087549,71,112,villa,divorced,False,0.17,0.36,3,0.6,3,0.4,0,0.06,1,0.02,5,0.29
CLT0672,Annaba,5705627,12961051,53,112,apartment,divorced,False,0.9,0.88,1,0.11,5,0.92,3,0.27,2,0.79,7,0.01
CLT0673,Touggourt,8498280,12427951,97,109,villa,married,True,0.08,0.73,5,0.09,2,0.47,2,0.1,0,0.01,6,0.08
CLT0674,Jijel,9189128,13454015,51,65,villa,divorced,False,0.52,0.11,4,0.91,1,0.01,5,0.3,4,0.29,10,0.39
CLT0675,Tindouf,10275641,12241457,81,130,apartment,single,True,0.41,0.41,1,0.67,1,0.28,2,0.09,0,0.01,0,0.15
CLT0676,Tebessa,10124692,12260896,58,88,villa,divorced,True,0.98,0.89,5,0.83,2,0.04,3,0.67,0,0.38,3,0.38
CLT0677,Oum El Bouaghi,10110649,13038001,65,154,villa,divorced,True,0.11,0.05,5,0.88,5,0.04,3,0.13,4,0.06,2,0.63
CLT0678,El Bayadh,10182995,17521172,62,133,studio,single,True,0.4,0.96,3,0.57,2,0.28,3,0.85,1,0.91,5,0.55
CLT0679,El Bayadh,9640379,15604486,88,122,apartment,single,True,0.97,0.68,5,0.52,4,0.28,1,0.82,2,0.42,8,0.23
CLT0680,Oran,9922275,16487859,92,176,apartment,single,True,0.87,0.63,5,0.43,4,0.79,4,0.01,2,0.46,8,0.34
CLT0681,Annaba,5207692,12220394,68,95,studio,divorced,True,0.82,0.27,5,0.32,1,0.97,2,0.9,0,0.35,6,0.61
CLT0682,Adrar,6080235,7485927,96,158,studio,divorced,True,0.26,0.25,5,0.43,3,0.37,4,0.03,4,0.63,8,0.86
CLT0683,Relizane,9734305,16538354,100,111,apartment,single,True,0.17,0.94,2,0.77,5,0.43,4,0.24,3,0.78,7,0.75
CLT0684,Tamanrasset,7744762,10422877,58,94,apartment,married,False,0.67,0.3,2,0.6,1,0.84,5,0.03,1,0.65,4,0.55
CLT0685,Relizane,11102966,13007619,97,192,studio,married,True,0.93,0.78,3,0.89,3,0.27,3,0.34,0,0.75,8,0.36
CLT0686,El Tarf,9122370,15940239,77,93,apartment,single,True,0.56,0.39,1,0.44,3,0.16,1,0.51,2,0.91,6,0.37
CLT0687,Laghouat,5672259,12926521,81,143,studio,divorced,True,0.57,0.14,5,0.61,4,0.85,5,0.8,5,0.86,4,0.88
CLT0688,Tlemcen,8552821,10127944,76,133,apartment,single,False,0.28,0.01,1,0.63,0,0.05,0,0.34,5,0.67,7,0.04
CLT0689,Oum El Bouaghi,6634097,10511255,73,125,apartment,married,False,0.77,0.54,1,0.59,0,0.62,1,0.71,4,0.21,6,0.99
CLT0690,MSila,7911411,14821147,86,138,studio,single,True,0.19,0.98,3,0.7,2,0.56,4,0.19,4,0.64,8,0.66
CLT0691,Souk Ahras,10392733,11620664,50,150,apartment,married,True,0.32,0.37,5,0.24,4,0.35,1,0.75,0,0.51,9,0.68
CLT0692,Beni Abbes,5086649,9252379,80,157,villa,single,False,0.43,0.36,5,0.51,3,0.32,3,0.24,3,0.72,0,0.04
CLT0693,Tebessa,8833707,13530869,83,163,villa,divorced,True,0.51,0.34,4,0.1,5,0.77,0,0.14,2,0.83,8,0.61
CLT0694,Annaba,5615276,11950231,73,89,villa,divorced,True,0.24,0.52,1,0.38,0,0.09,3,0.19,0,0.74,6,0.48
CLT0695,Batna,11345158,18365919,89,136,studio,single,False,0.11,0.44,1,0.49,3,0.24,0,0.18,3,0.85,0,0.11
CLT0696,Illizi,10421115,16052297,72,150,apartment,single,False,0.61,0.88,2,0.65,0,0.73,5,0.51,4,0.06,0,0.28
CLT0697,Beni Abbes,8679733,14229403,73,132,villa,divorced,True,0.29,0.51,4,0.95,0,0.55,4,0.84,5,0.03,4,0.89
CLT0698,Tindouf,6698737,12034718,93,157,apartment,single,True,0.58,0.51,2,0.6,0,0.13,0,0.08,1,0.26,7,0.55
CLT0699,Tlemcen,7459348,13591365,79,105,apartment,divorced,True,0.15,0.14,2,0.74,5,0.88,0,0.71,5,0.9,8,0.41
CLT0700,Setif,5511708,10288811,98,141,villa,single,False,0.48,0.98,2,0.51,4,0.39,0,0.65,2,0.82,5,0.07
CLT0701,Mascara,5412198,13390123,51,78,studio,divorced,False,0.53,0.25,3,0.63,5,0.83,1,0.87,2,0.68,9,0.71
CLT0702,Guelma,7477692,15136263,82,117,apartment,married,False,0.05,0.07,3,0.07,1,0.79,5,0.24,5,0.7,7,0.7
CLT0703,Timimoun,10036185,13495001,94,183,villa,married,True,0.34,0.66,2,0.25,3,0.62,1,0.45,5,0.73,5,0.61
CLT0704,Annaba,8631716,15715219,81,146,studio,married,False,0.13,0.6,4,0.36,4,0.49,4,0.93,3,0.94,10,0.51
CLT0705,Jijel,11149914,12574601,92,119,villa,divorced,True,0.06,0.42,1,0.47,4,0.98,0,0.66,0,0.83,5,0.43
CLT0706,Guelma,7315354,10920706,95,176,villa,married,False,0.99,0.42,4,0.05,4,0.14,5,0.39,4,0.62,3,0.59
CLT0707,Khenchela,5060105,8970551,54,150,studio,divorced,True,0.32,0.79,5,0.14,4,0.73,5,0.13,3,0.67,10,0.23
CLT0708,Algiers,9984826,16787024,97,125,villa,married,True,0.81,0.2,3,0.28,5,0.19,2,0.26,1,0.21,4,0.94
CLT0709,Djanet,5856250,13016542,88,168,villa,single,True,0.25,0.82,1,0.97,4,0.34,4,0.58,5,0.66,1,0.59
CLT0710,Djanet,10505580,13634469,94,178,studio,single,True,0.68,0.65,1,0.33,2,0.31,5,0.72,1,0.42,2,0.31
CLT0711,Ain Temouchent,8856516,10595484,65,158,studio,single,False,0.76,0.42,5,0.48,3,0.95,0,0.12,1,0.15,2,0.45
CLT0712,Timimoun,6944842,8934251,50,85,villa,divorced,True,0.6,0.46,5,0.2,4,0.97,0,0.6,3,0.81,10,0.81
CLT0713,Relizane,11163569,18068328,91,130,villa,single,True,0.47,0.26,2,0.61,3,0.18,5,0.55,4,0.51,4,0.16
CLT0714,Bechar,7857594,11684365,70,138,apartment,married,True,0.41,0.75,3,0.28,2,0.02,1,0.51,2,0.98,4,0.29
CLT0715,In Salah,6393685,13606336,51,145,studio,married,False,0.35,0.51,3,0.21,2,0.72,4,0.69,0,0.28,5,0.68
CLT0716,Medea,11672111,14258463,88,106,studio,married,True,0.93,0.32,4,0.52,3,0.42,0,0.84,2,0.48,4,0.32
CLT0717,Beni Abbes,9795647,17318009,72,126,studio,married,False,0.83,0.6,2,0.01,0,0.09,5,0.32,4,0.45,5,0.79
CLT0718,El Bayadh,5563503,10535522,59,137,apartment,divorced,False,0.97,1.0,2,0.01,1,0.68,0,0.89,2,0.12,7,0.13
CLT0719,Tindouf,10854336,18745799,95,105,apartment,single,False,0.12,0.44,2,0.22,0,0.55,5,0.16,5,0.43,1,0.76
CLT0720,El Menia,5479027,8630002,52,113,villa,single,True,0.73,0.92,2,0.04,0,0.98,4,0.17,5,0.29,3,0.07
CLT0721,Laghouat,7106779,8310303,100,191,studio,married,False,0.94,0.35,3,0.11,5,0.23,5,0.27,3,0.16,5,0.01
CLT0722,Blida,9495739,16010352,75,160,apartment,divorced,False,0.18,0.05,3,0.34,0,0.4,2,0.12,1,0.28,4,0.9
CLT0723,Beni Abbes,8606013,13078556,55,120,villa,divorced,False,0.07,0.2,2,0.8,4,0.54,5,0.23,4,0.23,0,0.58
CLT0724,Batna,5604746,6908482,96,119,studio,single,False,0.74,0.42,4,0.57,5,0.79,5,0.11,4,0.73,8,0.35
CLT0725,Timimoun,11876701,14835245,55,65,apartment,single,True,0.57,0.22,1,0.51,5,0.55,4,0.82,2,0.03,2,0.23
CLT0726,Skikda,11303318,15038695,86,179,villa,divorced,True,0.84,0.0,1,0.29,2,0.61,5,0.14,3,0.62,1,0.62
CLT0727,Skikda,7126561,10693049,73,120,villa,married,True,0.14,0.92,4,0.93,0,0.23,4,0.75,2,0.76,8,0.51
CLT0728,Tebessa,7929994,9001898,65,137,villa,single,True,0.8,0.84,2,0.4,2,0.85,2,0.05,2,0.48,6,0.99
CLT0729,Bechar,10935934,17503391,56,79,studio,divorced,True,0.2,0.74,3,0.09,3,0.43,4,0.95,4,0.93,4,0.98
CLT0730,Bordj Badji Mokhtar,9194933,11185643,99,161,studio,married,False,0.16,0.17,1,0.62,1,0.14,0,0.71,2,0.71,5,0.64
CLT0731,Illizi,9141549,12721971,81,138,villa,single,False,0.16,0.12,5,0.11,5,0.66,4,0.01,1,0.75,10,0.44
CLT0732,Relizane,5499319,13181141,90,168,apartment,married,False,0.81,0.07,5,0.35,3,0.22,2,0.76,2,0.2,3,0.49
CLT0733,Timimoun,6811287,9628657,94,121,studio,divorced,False,0.67,0.72,4,0.51,3,0.1,3,0.51,1,0.78,0,0.68
CLT0734,Bordj Bou Arreridj,8454211,14142151,79,168,apartment,married,True,0.52,0.93,2,0.87,4,0.86,5,0.78,4,0.83,3,0.1
CLT0735,Annaba,11840262,16302214,86,121,apartment,single,True,0.36,0.43,1,0.49,1,0.46,4,0.52,3,0.36,8,0.33
CLT0736,Guelma,8515694,15209237,62,123,apartment,divorced,True,0.88,0.12,2,0.7,3,0.75,5,0.64,5,0.21,0,0.08
CLT0737,Skikda,9467966,12718947,65,82,villa,divorced,True,0.39,0.51,1,0.99,3,0.29,1,0.79,1,0.39,9,0.07
CLT0738,Beni Abbes,11649173,12699433,85,138,villa,married,False,0.82,0.35,4,0.13,1,0.79,0,0.41,3,0.74,2,0.2
CLT0739,El Bayadh,7467056,9993366,72,103,villa,married,True,0.44,0.37,4,0.27,1,0.11,0,0.0,3,0.42,4,0.49
CLT0740,Tamanrasset,9935748,15182251,99,139,studio,divorced,True,0.38,0.62,5,0.39,3,0.36,1,0.85,1,0.74,6,0.78
CLT0741,Bouira,11942894,16422681,66,156,apartment,divorced,False,0.46,0.72,2,0.42,1,0.98,1,0.38,4,0.11,8,0.49
CLT0742,El Bayadh,7168274,12355817,93,117,villa,single,True,0.3,0.11,5,0.41,3,0.79,4,0.5,0,0.81,5,0.34
CLT0743,El Mghair,8909551,12164404,66,113,studio,single,True,0.75,0.04,2,0.91,3,0.5,1,0.01,3,0.25,2,0.08
CLT0744,Blida,9192231,12607364,96,170,apartment,divorced,False,0.5,0.99,5,0.71,4,0.34,3,0.49,3,0.25,6,0.55
CLT0745,Relizane,10112072,11340853,61,154,villa,divorced,True,0.23,0.23,3,0.61,0,0.87,5,0.99,4,0.59,3,0.27
CLT0746,Chlef,8814225,11378904,82,164,villa,single,True,0.9,0.05,3,0.31,3,0.54,5,0.28,4,0.07,2,0.61
CLT0747,In Guezzam,9972735,17414249,58,130,studio,single,True,0.38,0.19,3,0.82,2,0.76,2,0.4,2,0.03,6,0.98
CLT0748,Blida,8154846,12130611,66,152,studio,married,True,0.54,0.04,3,0.96,5,0.75,1,0.69,4,0.26,10,0.11
CLT0749,Boumerdes,5174804,12137221,50,78,apartment,married,False,0.91,0.39,1,0.82,0,0.02,1,0.81,3,0.54,10,0.21
CLT0750,Mila,10154559,15210917,59,82,apartment,married,True,0.62,0.8,3,0.0,0,0.13,3,0.42,1,0.91,6,0.47
CLT0751,El Menia,8999328,16699036,96,133,villa,married,False,0.12,0.34,4,0.64,0,0.66,0,0.31,0,0.85,3,0.97
CLT0752,Medea,8737161,11520617,79,158,apartment,married,False,0.94,0.44,4,0.05,4,0.16,0,0.94,2,0.49,6,0.77
CLT0753,Touggourt,7035917,9299401,94,159,studio,divorced,False,0.63,0.68,1,0.26,3,0.26,5,0.68,1,0.04,10,0.9
CLT0754,Ouled Djellal,6436524,8859120,91,179,apartment,single,False,0.33,0.51,3,0.06,4,0.95,5,0.12,0,0.54,1,0.33
CLT0755,Tebessa,5362085,8568534,66,99,apartment,single,True,0.14,0.86,3,0.6,3,0.56,4,0.07,0,0.7,0,0.99
CLT0756,El Menia,6257787,13230395,98,112,studio,single,False,0.79,0.87,3,0.69,4,0.75,3,0.48,0,0.34,1,0.1
CLT0757,Ain Defla,8797607,16052357,91,103,villa,single,False,0.62,0.01,5,0.11,4,0.56,2,0.22,5,0.11,3,0.05
CLT0758,Ain Temouchent,11712682,19501301,99,147,apartment,married,True,0.53,0.78,2,0.38,5,0.55,2,0.25,1,0.28,7,0.86
CLT0759,Tissemsilt,8860835,13649029,78,94,studio,divorced,True,0.89,0.46,5,0.46,2,0.09,3,0.88,2,0.77,2,0.93
CLT0760,Djelfa,10531500,13282435,83,126,apartment,single,True,0.79,0.99,2,0.37,4,0.34,2,0.09,2,0.35,9,0.09
CLT0761,Tamanrasset,8460657,11383690,64,152,apartment,married,True,0.15,0.48,3,0.12,5,0.28,0,0.72,0,0.81,5,0.11
CLT0762,Ain Temouchent,11987062,16703643,100,191,apartment,divorced,False,0.31,0.99,3,0.42,1,0.39,2,0.27,1,0.32,5,0.03
CLT0763,Timimoun,5554101,6788990,96,173,studio,single,False,0.25,0.75,5,0.75,2,0.8,2,0.76,5,0.16,8,0.1
CLT0764,Constantine,8077609,9237396,80,114,studio,divorced,False,0.74,0.25,5,0.07,4,0.37,3,0.72,0,0.44,8,0.21
CLT0765,Ouled Djellal,8459300,13697966,52,83,villa,single,False,0.03,0.54,2,0.08,0,0.45,3,0.01,4,0.45,3,0.97
CLT0766,El Tarf,9706727,15782731,71,136,apartment,divorced,True,0.57,0.99,4,0.35,1,0.4,2,0.51,2,0.02,8,0.67
CLT0767,Annaba,6089655,13022066,80,165,studio,divorced,True,0.76,0.86,2,0.94,1,0.09,1,0.14,3,0.12,5,0.78
CLT0768,Tamanrasset,7256671,12311664,56,154,studio,single,True,0.88,0.1,5,0.67,5,0.44,3,0.87,0,0.18,1,0.78
CLT0769,Ghardaia,9593451,13204464,54,85,villa,married,False,0.34,0.71,5,0.68,1,0.2,4,0.87,4,0.11,9,0.54
CLT0770,Djanet,11610149,17191868,90,169,villa,married,True,0.82,0.35,1,0.36,2,0.19,4,0.42,2,0.34,10,0.8
CLT0771,Ain Defla,7039412,10840308,67,159,apartment,single,True,0.11,0.01,5,0.59,4,0.09,0,0.44,5,0.96,5,0.6
CLT0772,Saida,8579765,15898863,59,90,studio,single,False,0.85,0.4,1,0.01,4,0.36,2,0.3,1,0.51,1,0.31
CLT0773,Algiers,10560067,14301263,80,132,studio,married,False,0.13,0.23,4,0.64,0,0.76,1,0.72,2,0.63,7,0.56
CLT0774,Medea,11994463,19306978,51,133,villa,single,True,0.4,0.82,2,0.91,5,0.28,0,0.36,1,0.36,3,0.53
CLT0775,Boumerdes,6169593,11212210,53,67,apartment,divorced,False,0.8,0.34,2,0.61,0,0.31,2,0.27,1,0.32,4,0.82
CLT0776,Blida,8784337,11363899,83,175,studio,divorced,True,0.15,0.83,1,0.87,1,0.64,3,0.43,5,0.02,7,0.98
CLT0777,Tlemcen,7917495,9578720,59,75,apartment,married,True,0.23,0.0,2,0.72,0,0.2,4,0.09,5,0.5,10,0.41
CLT0778,Sidi Bel Abbes,9105422,13280101,83,145,studio,divorced,True,0.72,0.31,5,0.12,2,0.9,5,0.75,0,0.48,7,0.76
CLT0779,In Guezzam,6001926,13467453,57,155,apartment,divorced,True,0.72,0.24,3,0.9,4,0.52,1,0.01,0,0.16,5,0.1
CLT0780,Oum El Bouaghi,5110673,10736863,80,162,studio,single,False,0.64,0.23,1,0.07,1,0.45,5,0.64,2,0.76,3,0.78
CLT0781,In Guezzam,11849539,19686870,60,106,apartment,married,False,0.69,0.07,2,0.53,0,0.56,4,0.18,5,0.49,0,0.37
CLT0782,Adrar,11223686,17984470,68,90,villa,divorced,True,0.54,0.19,1,0.14,5,0.17,5,0.23,4,0.34,6,0.04
CLT0783,Boumerdes,7694415,12146690,78,168,villa,married,True,0.25,0.56,1,0.01,2,0.61,3,0.64,2,0.15,7,0.36
CLT0784,Bouira,9137502,10894015,58,133,villa,single,True,0.35,0.29,3,0.42,2,0.36,2,0.99,3,0.55,8,0.61
CLT0785,Illizi,11034752,14569540,71,108,apartment,married,False,0.18,0.42,5,0.3,0,0.9,3,0.78,1,0.75,1,0.12
CLT0786,Ouled Djellal,5865554,7215836,60,73,studio,single,True,0.91,0.38,1,0.49,4,0.17,5,0.23,1,0.28,0,0.92
CLT0787,Blida,9286358,12847514,70,138,apartment,divorced,False,0.58,0.88,2,0.58,0,0.51,3,0.18,0,0.22,3,0.08
CLT0788,Touggourt,8559913,13235706,93,117,apartment,single,True,0.4,0.91,4,0.04,1,0.6,4,0.87,4,0.52,4,0.93
CLT0789,Tamanrasset,11517685,18502749,63,148,villa,married,False,0.46,0.49,1,0.12,0,0.03,1,0.44,5,0.16,9,0.71
CLT0790,Tindouf,9772874,17351395,58,97,villa,divorced,True,0.95,0.33,1,0.56,2,0.36,3,0.14,5,0.67,0,0.33
CLT0791,Bouira,9378016,16852906,82,157,apartment,divorced,True,0.15,0.11,3,0.34,0,0.73,4,0.86,0,0.61,4,0.39
CLT0792,Relizane,5459460,6546114,99,170,studio,married,False,0.59,0.95,5,0.73,4,0.82,1,0.82,3,0.09,5,0.74
CLT0793,Annaba,8896291,10279811,85,174,studio,single,False,0.51,0.06,4,0.65,5,0.31,2,0.98,2,0.04,2,0.6
CLT0794,Beni Abbes,8573270,11577616,75,136,studio,married,False,0.61,0.3,2,0.85,3,0.8,5,0.91,2,0.62,6,0.67
CLT0795,In Salah,8906207,16783389,61,130,villa,divorced,False,0.02,0.3,4,0.69,0,0.97,2,0.85,4,0.29,5,0.39
CLT0796,Guelma,6056587,8013366,87,167,villa,divorced,True,0.87,0.32,2,0.43,4,0.86,0,0.05,0,0.09,3,0.49
CLT0797,Skikda,9145249,14516809,91,106,apartment,married,True,0.93,0.16,5,0.67,4,0.12,4,0.1,0,0.76,2,0.99
CLT0798,Naama,9139026,16210036,77,168,villa,divorced,True,0.57,0.78,2,0.28,5,0.74,1,0.57,3,0.31,4,0.21
CLT0799,Timimoun,6344673,9027838,82,138,apartment,divorced,False,0.7,0.12,3,0.31,2,0.32,3,0.53,2,0.46,2,0.42
CLT0800,Mostaganem,6818468,12680421,77,131,apartment,single,False,0.92,0.63,3,0.79,4,0.99,2,0.46,0,0.24,9,0.29
CLT0801,El Oued,7700143,15400893,70,154,villa,married,True,0.71,0.12,3,0.45,4,0.49,1,0.4,5,0.63,8,0.77
CLT0802,Ouled Djellal,6543015,7644426,81,107,villa,married,True,0.15,0.07,3,0.8,4,0.12,4,0.43,4,0.3,8,0.76
CLT0803,Tlemcen,7771190,11972802,87,144,villa,married,True,0.58,0.91,4,0.82,4,0.73,0,0.57,2,0.97,5,0.29
CLT0804,Setif,5316077,9233607,61,103,villa,divorced,False,0.61,0.19,5,0.86,1,0.32,2,0.0,3,0.7,10,0.08
CLT0805,Tizi Ouzou,9960394,17473307,97,162,villa,married,False,0.42,0.82,2,0.92,1,1.0,5,0.26,4,0.14,5,0.01
CLT0806,Tamanrasset,8140438,10390094,86,109,villa,single,True,0.74,0.54,2,0.43,2,0.98,1,0.52,1,0.42,3,0.43
CLT0807,Tiaret,5919726,13074456,67,83,studio,divorced,True,0.93,0.08,3,0.32,0,0.66,5,0.72,5,0.39,3,0.41
CLT0808,Saida,8531385,11884770,90,128,villa,married,False,0.93,0.96,3,0.58,4,0.13,1,0.17,3,0.53,1,0.99
CLT0809,Relizane,9674012,15089631,83,161,villa,divorced,True,0.45,0.25,1,0.37,5,0.69,1,0.55,4,0.84,9,0.47
CLT0810,Biskra,10054224,12619351,65,86,apartment,married,False,0.11,0.86,5,0.6,0,0.09,4,0.71,0,0.58,3,0.26
CLT0811,In Guezzam,6365080,9730231,66,83,studio,divorced,True,0.98,0.17,4,0.71,5,0.03,4,0.44,1,0.06,7,0.89
CLT0812,Tamanrasset,9759954,13094578,77,90,apartment,married,False,0.84,0.85,2,0.69,0,0.82,4,0.03,3,0.66,9,0.49
CLT0813,Constantine,8566636,15383455,61,99,studio,divorced,True,0.12,0.01,1,0.37,2,0.21,3,0.45,0,0.01,1,0.6
CLT0814,Ain Temouchent,10602377,14328838,77,95,villa,single,False,0.92,0.51,1,0.17,4,0.38,1,0.3,5,0.78,8,0.1
CLT0815,Tlemcen,6991370,9530238,70,102,apartment,single,False,0.87,0.77,2,0.43,4,0.97,2,0.93,1,0.67,0,0.38
CLT0816,Saida,8242781,10617868,58,88,apartment,divorced,False,0.52,0.93,4,0.14,3,0.34,5,0.12,2,0.31,1,0.94
CLT0817,Ghardaia,7930558,10907357,95,110,studio,single,False,0.59,0.91,1,0.89,5,0.3,4,0.65,0,0.29,1,0.59
CLT0818,Illizi,11640192,17055460,82,123,apartment,divorced,True,0.4,0.82,1,0.35,0,0.92,4,0.05,4,0.8,10,0.34
CLT0819,Adrar,10950418,15359875,85,139,studio,single,True,0.05,0.89,5,0.15,0,0.11,5,0.45,3,0.78,5,0.63
CLT0820,Jijel,10319745,17091089,54,95,villa,divorced,False,0.34,0.2,4,0.03,1,0.76,5,0.55,1,0.35,6,0.91
CLT0821,El Oued,5595844,10695770,64,144,villa,divorced,True,0.8,0.28,1,0.65,3,0.99,1,0.3,0,0.3,2,0.27
CLT0822,Bouira,10350146,15400126,90,168,villa,divorced,True,0.0,0.29,4,0.64,1,0.9,4,0.46,2,0.56,10,0.51
CLT0823,Saida,10047806,12447660,60,104,studio,married,True,0.33,0.38,2,0.34,1,0.65,5,0.16,3,0.01,8,0.96
CLT0824,Adrar,6122207,10252066,69,110,studio,single,True,0.4,0.39,3,0.07,1,0.31,3,0.3,3,0.08,4,0.17
CLT0825,Mascara,9202942,14313999,58,138,studio,married,False,0.54,0.54,1,0.41,5,0.25,3,0.62,0,0.13,4,0.72
CLT0826,Tipaza,6102196,9378928,72,107,studio,married,True,0.92,0.16,5,0.31,5,0.82,4,0.3,2,0.19,10,0.61
CLT0827,Ouled Djellal,10550903,14603505,56,117,villa,married,False,0.35,0.69,2,0.68,2,0.88,5,0.9,5,0.51,3,0.68
CLT0828,Bechar,5320817,6629296,95,171,apartment,married,False,0.35,0.17,4,0.61,2,0.53,1,0.63,5,0.99,8,0.35
CLT0829,Skikda,9029289,15960804,94,149,apartment,single,True,0.74,0.31,2,0.36,1,0.24,1,0.44,1,0.65,7,0.31
CLT0830,Boumerdes,7359252,15028980,80,146,villa,married,True,0.45,0.5,1,0.22,3,0.11,1,0.04,0,0.06,3,0.68
CLT0831,Relizane,10295194,17070129,88,140,villa,divorced,False,0.22,0.8,4,0.99,0,0.09,0,0.5,1,0.53,3,0.22
CLT0832,Algiers,10400438,14629592,82,129,apartment,married,False,0.45,0.74,3,0.45,5,0.72,4,0.76,5,0.5,1,0.42
CLT0833,Chlef,8539460,13859566,85,128,studio,divorced,False,0.14,0.65,2,0.69,3,0.42,1,0.27,3,0.14,8,0.19
CLT0834,In Salah,9084424,15200518,73,140,apartment,married,True,0.18,0.16,1,0.14,4,0.91,3,0.81,1,0.92,2,0.01
CLT0835,Tissemsilt,8976403,12096466,74,169,studio,married,False,0.5,0.55,5,0.49,5,0.74,5,0.25,2,0.44,3,0.97
CLT0836,Sidi Bel Abbes,11212014,17926281,94,140,villa,married,False,0.42,0.09,4,0.03,5,0.19,2,0.82,4,0.99,6,0.43
CLT0837,Tissemsilt,6018139,11150854,83,154,studio,single,True,0.91,0.38,2,0.51,2,0.61,2,0.09,5,0.42,9,0.97
CLT0838,Illizi,8966470,14247563,64,114,studio,married,False,0.36,0.41,2,0.96,0,0.44,1,0.87,5,0.61,7,0.14
CLT0839,Oran,7556759,11562584,83,96,villa,married,False,0.58,0.04,3,0.38,0,0.58,2,0.5,2,0.1,7,0.59
CLT0840,Constantine,7515942,11024646,87,166,studio,married,False,0.63,0.27,3,0.04,4,0.74,2,0.3,1,0.45,3,0.2
CLT0841,In Salah,7937986,12005985,81,131,apartment,single,True,0.01,0.96,5,0.03,4,0.81,0,0.27,0,0.24,6,0.79
CLT0842,Tizi Ouzou,9601338,10605632,52,113,studio,married,False,0.66,0.95,5,0.39,5,0.84,3,0.43,3,0.84,9,0.78
CLT0843,Bouira,8746256,10791899,92,168,studio,divorced,True,0.18,0.35,1,0.16,1,0.25,3,1.0,4,0.78,0,0.11
CLT0844,Mostaganem,7919806,13522814,66,86,studio,married,False,0.96,0.04,1,0.02,2,0.03,0,0.22,0,0.82,5,0.91
CLT0845,Timimoun,6492526,14232753,71,110,villa,divorced,False,0.15,0.18,5,0.76,2,0.74,0,0.1,0,0.72,5,0.19
CLT0846,Touggourt,10192634,15376509,97,122,villa,married,False,0.41,0.39,5,0.46,5,0.11,2,0.59,2,0.83,5,0.61
CLT0847,MSila,6738371,13422443,82,98,apartment,single,True,0.09,0.95,4,0.29,3,0.31,4,0.49,1,0.2,1,0.99
CLT0848,Souk Ahras,10837874,12580758,55,149,studio,married,True,1.0,0.14,3,0.9,1,0.0,5,0.52,5,0.45,7,0.88
CLT0849,Ouargla,6618005,12978565,72,86,apartment,divorced,False,0.5,0.76,1,0.12,5,0.68,5,0.67,5,0.69,4,0.96
CLT0850,Mascara,6221231,12966363,81,162,studio,divorced,True,0.6,0.11,3,0.96,1,0.17,2,0.27,2,0.64,4,0.34
CLT0851,Tlemcen,9743718,17557724,61,78,villa,married,False,0.07,0.98,3,0.31,1,0.66,5,0.91,1,0.72,1,0.11
CLT0852,Illizi,8966662,16600805,98,194,studio,divorced,False,0.75,0.38,5,0.89,1,0.99,0,0.44,2,0.22,3,0.19
CLT0853,Tissemsilt,8453460,12865331,74,89,studio,single,True,0.21,0.78,4,0.6,5,0.07,3,0.13,5,0.1,8,0.5
CLT0854,Saida,5743460,6857932,81,92,villa,single,False,0.9,0.34,2,0.83,2,0.08,5,0.74,0,0.92,8,0.79
CLT0855,Constantine,8773290,10052744,95,114,villa,married,False,0.21,0.63,4,0.98,2,0.34,2,0.64,3,0.56,5,0.15
CLT0856,El Mghair,5097983,8800368,63,136,studio,single,True,0.19,0.19,4,0.29,1,0.87,4,0.32,1,0.15,10,0.66
CLT0857,Tamanrasset,10514317,11979039,55,75,apartment,divorced,False,0.04,0.15,3,0.96,3,0.22,2,0.62,4,0.79,8,0.32
CLT0858,Tlemcen,6813490,10311454,61,141,apartment,divorced,True,0.47,0.94,4,0.39,0,0.36,1,0.22,4,0.91,3,0.34
CLT0859,Tipaza,10584230,12031396,54,75,villa,single,True,0.56,0.92,1,0.39,5,0.07,2,0.44,0,0.17,10,0.66
CLT0860,Djelfa,7265819,12589950,76,94,apartment,single,True,0.07,0.89,3,0.34,0,0.76,0,0.9,2,0.82,0,0.47
CLT0861,Ain Temouchent,10373704,15649843,85,100,apartment,divorced,False,0.78,0.63,1,0.54,3,0.41,3,0.13,2,0.93,1,0.81
